epoch,train_loss,val_loss,val_balanced_acc,lr,r_perp_train,r_perp_val,r_sparse_train
1,1.786095512823733,1.454959511756897,0.5169036414085887,0.001,0.2910697368475107,0.30295801162719727,177.97201127272385
2,1.461168460998737,1.386290192604065,0.5337772874126594,0.001,0.32718039475954497,0.33735382556915283,176.84411151592548
3,1.3644940304262936,1.2826958894729614,0.5565327147486995,0.001,0.3430266770032736,0.3401164710521698,176.30900984544022
4,1.3171742057184683,1.2336173057556152,0.5777400404646639,0.001,0.3362247462456043,0.32673805952072144,176.08002002422626
5,1.2716791194229553,1.2399475574493408,0.5736503592384304,0.001,0.33309206481163317,0.32386094331741333,175.9375939002404
6,1.2817228957605058,1.2266075611114502,0.5481724002068696,0.001,0.32990431441710544,0.32756781578063965,175.80687420184796
7,1.2181299388974205,1.2344202995300293,0.5824637524295289,0.001,0.33179878959288966,0.32669320702552795,175.68468123215897
8,1.218115890752956,1.1906886100769043,0.57499711540147,0.001,0.32987898817429173,0.32485249638557434,175.66040625939002
9,1.1899203597377481,1.1965436935424805,0.5679721935006752,0.001,0.32678877390347993,0.3206239342689514,175.62712155855618
10,1.203422243718616,1.1907896995544434,0.574824072946848,0.001,0.3238503015958346,0.3223848342895508,175.6275658240685
11,1.1813396706442418,1.2186909914016724,0.5721967501334009,0.001,0.32364576023358566,0.31865057349205017,175.60591712364783
12,1.2062808519426595,1.1884222030639648,0.5901670480667153,0.001,0.3247490364771623,0.32253193855285645,175.57678750845102
13,1.1770347297831334,1.190801739692688,0.597408543742214,0.001,0.3297394055586595,0.32033780217170715,175.54611558180588
14,1.1787147529760478,1.1996252536773682,0.5985536049705001,0.001,0.3236635625362396,0.31899121403694153,175.52808438814603
15,1.1680402996974333,1.1600706577301025,0.5906275955511912,0.001,0.32302741362498355,0.3173495829105377,175.54476928710938
16,1.1658995195558048,1.1866158246994019,0.581162474387928,0.001,0.32242987476862395,0.3179880976676941,175.54449521578275
17,1.1438703778224333,1.1949987411499023,0.5742539646462255,0.001,0.32588583345596606,0.31739363074302673,175.5691182063176
18,1.1470779733832877,1.1883283853530884,0.5874640858273444,0.001,0.32272936403751373,0.31470876932144165,175.6012937105619
19,1.1457703995248507,1.145779013633728,0.5938935322542775,0.001,0.3221225211253533,0.316467821598053,175.634762103741
20,1.1410819161158918,1.2044230699539185,0.5469304873778736,0.001,0.31925911742907304,0.3142465353012085,175.6604514488807
21,1.1300412558493151,1.209336757659912,0.5736644796264271,0.0005,0.3173141055382215,0.31579408049583435,175.66267277644232
22,1.1197426978027603,1.1721514463424683,0.5939062235878655,0.0005,0.323370187328412,0.31697773933410645,175.67719092735877
23,1.1163221559474101,1.1630734205245972,0.6014769687208998,0.0005,0.3226764374054395,0.3149983882904053,175.70328815166766
24,1.105179413348821,1.1639282703399658,0.6004973734700357,0.0005,0.3234552718125857,0.3183005750179291,175.7283741877629
25,1.109113177238532,1.172525405883789,0.5977799531930202,0.0005,0.32192699725811297,0.318001925945282,175.7704303448017
26,1.0866435183060634,1.1737046241760254,0.5933602220895342,0.0005,0.321187647489401,0.3182211220264435,175.81210679274338
27,1.0959384699486374,1.1568630933761597,0.6154828461976054,0.0005,0.32463474800953496,0.31676000356674194,175.86419677734375
28,1.0912898283832495,1.167396903038025,0.5953623731654261,0.0005,0.3182753152572192,0.3151480555534363,175.91124314528244
29,1.0986026042559818,1.1595240831375122,0.6007190501606042,0.0005,0.3214853291328137,0.31600138545036316,175.96959803654596
30,1.092112883816501,1.1551886796951294,0.6018536325102605,0.0005,0.31948402180121493,0.31571200489997864,175.99542588454025
31,1.089561585208865,1.1642218828201294,0.6036090175883332,0.0005,0.31843144045426297,0.3159993886947632,176.0383805495042
32,1.072184686620715,1.1722420454025269,0.5985348199487902,0.0005,0.3189683247071046,0.3145921230316162,176.08363283597507
33,1.0800956409221156,1.1666300296783447,0.596465668834284,0.0005,0.3188413908848396,0.3151843547821045,176.13155717116135
34,1.070145991138174,1.1528912782669067,0.6137776593616866,0.00025,0.3185468384852776,0.3138760030269623,176.165771484375
35,1.074458942793079,1.1591485738754272,0.6006180521315597,0.00025,0.318821974671804,0.3134404122829437,176.18393589900091
36,1.0536326974894585,1.162673830986023,0.6060540806580341,0.00025,0.3164333426035367,0.3129849433898926,176.20290492131159
37,1.0721296792935946,1.1692750453948975,0.5991276494870786,0.00025,0.3195005804300308,0.3136078715324402,176.2174289409931
38,1.098940021662787,1.1677018404006958,0.6021039958989595,0.00025,0.3181576980994298,0.3135668635368347,176.24732971191406
39,1.0878048835191594,1.169811487197876,0.5973496855512471,0.00025,0.31794760662775773,0.3121499717235565,176.25574258657602
40,1.0570374893203904,1.165130615234375,0.6016038251489206,0.000125,0.31810425565792966,0.3124265670776367,176.27105595515326
41,1.0718836376243885,1.1611578464508057,0.5968874010808733,0.000125,0.3173587711957785,0.3128448724746704,176.28584641676682
42,1.0580328499516167,1.160701870918274,0.6049836368094429,0.000125,0.31665176955553204,0.31260231137275696,176.2972159752479
